"OFFICIAL_GENE_SYMBOL","Original ID","Value","Gene Name","Species"
"NUCB2","P80303","","nucleobindin 2(NUCB2)","Homo sapiens"
"NUDCD1","Q96RS6","","NudC domain containing 1(NUDCD1)","Homo sapiens"
"NUDCD3","Q8IVD9","","NudC domain containing 3(NUDCD3)","Homo sapiens"
"NUDT16","Q96DE0","","nudix hydrolase 16(NUDT16)","Homo sapiens"
"NVL","O15381","","nuclear VCP like(NVL)","Homo sapiens"
"NXF1","Q9UBU9","","nuclear RNA export factor 1(NXF1)","Homo sapiens"
"NYNRIN","Q9P2P1","","NYN domain and retroviral integrase containing(NYNRIN)","Homo sapiens"
"OAS1","P00973","","2'-5'-oligoadenylate synthetase 1(OAS1)","Homo sapiens"
"OCRL","Q01968","","OCRL inositol polyphosphate-5-phosphatase(OCRL)","Homo sapiens"
"OFD1","O75665","","OFD1 centriole and centriolar satellite protein(OFD1)","Homo sapiens"
"OGFR","Q9NZT2","","opioid growth factor receptor(OGFR)","Homo sapiens"
"OPA1","O60313","","OPA1 mitochondrial dynamin like GTPase(OPA1)","Homo sapiens"
"OPA3","Q9H6K4","","outer mitochondrial membrane lipid metabolism regulator OPA3(OPA3)","Homo sapiens"
"OPHN1","O60890","","oligophrenin 1(OPHN1)","Homo sapiens"
"OPLAH","O14841","","5-oxoprolinase, ATP-hydrolysing(OPLAH)","Homo sapiens"
"OPTN","Q96CV9","","optineurin(OPTN)","Homo sapiens"
"ORMDL1","Q9P0S3","","ORMDL sphingolipid biosynthesis regulator 1(ORMDL1)","Homo sapiens"
"OSBPL1A","Q9BXW6","","oxysterol binding protein like 1A(OSBPL1A)","Homo sapiens"
"OSBPL5","Q9H0X9","","oxysterol binding protein like 5(OSBPL5)","Homo sapiens"
"OSTC","Q9NRP0","","oligosaccharyltransferase complex non-catalytic subunit(OSTC)","Homo sapiens"
"OTUD7B","Q6GQQ9","","OTU deubiquitinase 7B(OTUD7B)","Homo sapiens"
"OXA1L","Q15070","","OXA1L mitochondrial inner membrane insertase(OXA1L)","Homo sapiens"
"OXR1","Q8N573","","oxidation resistance 1(OXR1)","Homo sapiens"
"OXSM","Q9NWU1","","3-oxoacyl-ACP synthase, mitochondrial(OXSM)","Homo sapiens"
"P3H3","Q8IVL6","","prolyl 3-hydroxylase 3(P3H3)","Homo sapiens"
"P3H4","Q92791","","prolyl 3-hydroxylase family member 4 (inactive)(P3H4)","Homo sapiens"
"P4HA1","P13674","","prolyl 4-hydroxylase subunit alpha 1(P4HA1)","Homo sapiens"
"P4HTM","Q9NXG6","","prolyl 4-hydroxylase, transmembrane(P4HTM)","Homo sapiens"
"PACSIN1","Q9BY11","","protein kinase C and casein kinase substrate in neurons 1(PACSIN1)","Homo sapiens"
"PADI2","Q9Y2J8","","peptidyl arginine deiminase 2(PADI2)","Homo sapiens"
"PADI3","Q9ULW8","","peptidyl arginine deiminase 3(PADI3)","Homo sapiens"
"PAFAH2","Q99487","","platelet activating factor acetylhydrolase 2(PAFAH2)","Homo sapiens"
"PAGR1","Q9BTK6","","PAXIP1 associated glutamate rich protein 1(PAGR1)","Homo sapiens"
"PAK1","Q13153","","p21 (RAC1) activated kinase 1(PAK1)","Homo sapiens"
"PALM3","A6NDB9","","paralemmin 3(PALM3)","Homo sapiens"
"PAN3","Q58A45","","poly(A) specific ribonuclease subunit PAN3(PAN3)","Homo sapiens"
"PANK4","Q9NVE7","","pantothenate kinase 4 (inactive)(PANK4)","Homo sapiens"
"PANX1","Q96RD7","","pannexin 1(PANX1)","Homo sapiens"
"PAPSS2","O95340","","3'-phosphoadenosine 5'-phosphosulfate synthase 2(PAPSS2)","Homo sapiens"
"PARS2","Q7L3T8","","prolyl-tRNA synthetase 2, mitochondrial(PARS2)","Homo sapiens"
"PARVA","Q9NVD7","","parvin alpha(PARVA)","Homo sapiens"
"PARVB","Q9HBI1","","parvin beta(PARVB)","Homo sapiens"
"PATJ","Q8NI35","","PATJ crumbs cell polarity complex component(PATJ)","Homo sapiens"
"PAX8","Q06710","","paired box 8(PAX8)","Homo sapiens"
"PBDC1","Q9BVG4","","polysaccharide biosynthesis domain containing 1(PBDC1)","Homo sapiens"
"PBX1","P40424","","PBX homeobox 1(PBX1)","Homo sapiens"
"PBX3","P40426","","PBX homeobox 3(PBX3)","Homo sapiens"
"PBXIP1","Q96AQ6","","PBX homeobox interacting protein 1(PBXIP1)","Homo sapiens"
"PCBD1","P61457","","pterin-4 alpha-carbinolamine dehydratase 1(PCBD1)","Homo sapiens"
"PCCA","P05165","","propionyl-CoA carboxylase subunit alpha(PCCA)","Homo sapiens"
"PCK1","P35558","","phosphoenolpyruvate carboxykinase 1(PCK1)","Homo sapiens"
"PCK2","Q16822","","phosphoenolpyruvate carboxykinase 2, mitochondrial(PCK2)","Homo sapiens"
"PCMTD1","Q96MG8","","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1(PCMTD1)","Homo sapiens"
"PCNA","P12004","","proliferating cell nuclear antigen(PCNA)","Homo sapiens"
"PCOLCE","Q15113","","procollagen C-endopeptidase enhancer(PCOLCE)","Homo sapiens"
"PCSK2","P16519","","proprotein convertase subtilisin/kexin type 2(PCSK2)","Homo sapiens"
"PCYOX1","Q9UHG3","","prenylcysteine oxidase 1(PCYOX1)","Homo sapiens"
"PCYOX1L","Q8NBM8","","prenylcysteine oxidase 1 like(PCYOX1L)","Homo sapiens"
"PCYT1A","P49585","","phosphate cytidylyltransferase 1A, choline(PCYT1A)","Homo sapiens"
"PDCL3","Q9H2J4","","phosducin like 3(PDCL3)","Homo sapiens"
"PDE7A","Q13946","","phosphodiesterase 7A(PDE7A)","Homo sapiens"
"PDE8A","O60658","","phosphodiesterase 8A(PDE8A)","Homo sapiens"
"PDHA1","P08559","","pyruvate dehydrogenase E1 subunit alpha 1(PDHA1)","Homo sapiens"
"PDHA2","P29803","","pyruvate dehydrogenase E1 subunit alpha 2(PDHA2)","Homo sapiens"
"PDIA5","Q14554","","protein disulfide isomerase family A member 5(PDIA5)","Homo sapiens"
"PDK3","Q15120","","pyruvate dehydrogenase kinase 3(PDK3)","Homo sapiens"
"PDP1","Q9P0J1","","pyruvate dehydrogenase phosphatase catalytic subunit 1(PDP1)","Homo sapiens"
"PDPK1","O15530,Q6A1A2","","3-phosphoinositide dependent protein kinase 1(PDPK1)","Homo sapiens"
"PDZD11","Q5EBL8","","PDZ domain containing 11(PDZD11)","Homo sapiens"
"PDZD2","O15018","","PDZ domain containing 2(PDZD2)","Homo sapiens"
"PEAK1","Q9H792","","pseudopodium enriched atypical kinase 1(PEAK1)","Homo sapiens"
"PEDS1","A5PLL7","","plasmanylethanolamine desaturase 1(PEDS1)","Homo sapiens"
"PER1","O15534","","period circadian regulator 1(PER1)","Homo sapiens"
"PEX11A","O75192","","peroxisomal biogenesis factor 11 alpha(PEX11A)","Homo sapiens"
"PEX16","Q9Y5Y5","","peroxisomal biogenesis factor 16(PEX16)","Homo sapiens"
"PEX3","P56589","","peroxisomal biogenesis factor 3(PEX3)","Homo sapiens"
"PFAS","O15067","","phosphoribosylformylglycinamidine synthase(PFAS)","Homo sapiens"
"PFKFB2","O60825","","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2(PFKFB2)","Homo sapiens"
"PFKFB3","Q16875","","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3(PFKFB3)","Homo sapiens"
"PFKL","P17858","","phosphofructokinase, liver type(PFKL)","Homo sapiens"
"PFKM","P08237","","phosphofructokinase, muscle(PFKM)","Homo sapiens"
"PFKP","Q01813","","phosphofructokinase, platelet(PFKP)","Homo sapiens"
"PGAM4","Q8N0Y7","","phosphoglycerate mutase family member 4(PGAM4)","Homo sapiens"
"PGBD3","Q8N328","","piggyBac transposable element derived 3(PGBD3)","Homo sapiens"
"PGM3","O95394","","phosphoglucomutase 3(PGM3)","Homo sapiens"
"PHACTR4","Q8IZ21","","phosphatase and actin regulator 4(PHACTR4)","Homo sapiens"
"PHC2","Q8IXK0","","polyhomeotic homolog 2(PHC2)","Homo sapiens"
"PHC3","Q8NDX5","","polyhomeotic homolog 3(PHC3)","Homo sapiens"
"PHKA1","P46020","","phosphorylase kinase regulatory subunit alpha 1(PHKA1)","Homo sapiens"
"PHKG2","P15735","","phosphorylase kinase catalytic subunit gamma 2(PHKG2)","Homo sapiens"
"PHLDB2","Q86SQ0","","pleckstrin homology like domain family B member 2(PHLDB2)","Homo sapiens"
"PHLDB3","Q6NSJ2","","pleckstrin homology like domain family B member 3(PHLDB3)","Homo sapiens"
"PI4K2A","Q9BTU6","","phosphatidylinositol 4-kinase type 2 alpha(PI4K2A)","Homo sapiens"
"PI4KA","P42356","","phosphatidylinositol 4-kinase alpha(PI4KA)","Homo sapiens"
"PI4KAP1","Q8N8J0","","phosphatidylinositol 4-kinase alpha pseudogene 1(PI4KAP1)","Homo sapiens"
"PI4KAP2","A4QPH2","","phosphatidylinositol 4-kinase alpha pseudogene 2(PI4KAP2)","Homo sapiens"
"PICK1","Q9NRD5","","protein interacting with PRKCA 1(PICK1)","Homo sapiens"
"PIEZO1","Q92508","","piezo type mechanosensitive ion channel component 1 (Er blood group)(PIEZO1)","Homo sapiens"
"PIGB","Q92521","","phosphatidylinositol glycan anchor biosynthesis class B(PIGB)","Homo sapiens"
"PIGG","Q5H8A4","","phosphatidylinositol glycan anchor biosynthesis class G (EMM blood group)(PIGG)","Homo sapiens"
"PIGN","O95427","","phosphatidylinositol glycan anchor biosynthesis class N(PIGN)","Homo sapiens"
"PIGQ","Q9BRB3","","phosphatidylinositol glycan anchor biosynthesis class Q(PIGQ)","Homo sapiens"
"PIK3CB","P42338","","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta(PIK3CB)","Homo sapiens"
"PIK3CD","O00329","","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta(PIK3CD)","Homo sapiens"
"PIK3R2","O00459","","phosphoinositide-3-kinase regulatory subunit 2(PIK3R2)","Homo sapiens"
"PITHD1","Q9GZP4","","PITH domain containing 1(PITHD1)","Homo sapiens"
"PKMYT1","Q99640","","protein kinase, membrane associated tyrosine/threonine 1(PKMYT1)","Homo sapiens"
"PKP2","Q99959","","plakophilin 2(PKP2)","Homo sapiens"
"PKP4","Q99569","","plakophilin 4(PKP4)","Homo sapiens"
"PLA2G4A","P47712","","phospholipase A2 group IVA(PLA2G4A)","Homo sapiens"
"PLAGL2","Q9UPG8","","PLAG1 like zinc finger 2(PLAGL2)","Homo sapiens"
"PLAU","P00749","","plasminogen activator, urokinase(PLAU)","Homo sapiens"
"PLBD1","Q6P4A8","","phospholipase B domain containing 1(PLBD1)","Homo sapiens"
"PLBD2","Q8NHP8","","phospholipase B domain containing 2(PLBD2)","Homo sapiens"
"PLCD1","P51178","","phospholipase C delta 1(PLCD1)","Homo sapiens"
"PLCD3","Q8N3E9","","phospholipase C delta 3(PLCD3)","Homo sapiens"
"PLCD4","Q9BRC7","","phospholipase C delta 4(PLCD4)","Homo sapiens"
"PLCXD3","Q63HM9","","phosphatidylinositol specific phospholipase C X domain containing 3(PLCXD3)","Homo sapiens"
"PLD1","Q13393","","phospholipase D1(PLD1)","Homo sapiens"
"PLEC","Q15149","","plectin(PLEC)","Homo sapiens"
"PLEK2","Q9NYT0","","pleckstrin 2(PLEK2)","Homo sapiens"
"PLEKHA4","Q9H4M7","","pleckstrin homology domain containing A4(PLEKHA4)","Homo sapiens"
"PLEKHG1","Q9ULL1","","pleckstrin homology and RhoGEF domain containing G1(PLEKHG1)","Homo sapiens"
"PLEKHG3","A1L390","","pleckstrin homology and RhoGEF domain containing G3(PLEKHG3)","Homo sapiens"
"PLEKHG4B","Q96PX9","","pleckstrin homology and RhoGEF domain containing G4B(PLEKHG4B)","Homo sapiens"
"PLEKHG6","Q3KR16","","pleckstrin homology and RhoGEF domain containing G6(PLEKHG6)","Homo sapiens"
"PLEKHN1","Q494U1","","pleckstrin homology domain containing N1(PLEKHN1)","Homo sapiens"
"PLEKHO1","Q53GL0","","pleckstrin homology domain containing O1(PLEKHO1)","Homo sapiens"
"PLGRKT","Q9HBL7","","plasminogen receptor with a C-terminal lysine(PLGRKT)","Homo sapiens"
"PLIN2","Q99541","","perilipin 2(PLIN2)","Homo sapiens"
"PLIN4","Q96Q06","","perilipin 4(PLIN4)","Homo sapiens"
"PLIN5","Q00G26","","perilipin 5(PLIN5)","Homo sapiens"
"PLOD3","O60568","","procollagen-lysine,2-oxoglutarate 5-dioxygenase 3(PLOD3)","Homo sapiens"
"PLS1","Q14651","","plastin 1(PLS1)","Homo sapiens"
"PLS3","P13797","","plastin 3(PLS3)","Homo sapiens"
"PLXNA3","P51805","","plexin A3(PLXNA3)","Homo sapiens"
"PLXNB1","O43157","","plexin B1(PLXNB1)","Homo sapiens"
"PLXND1","Q9Y4D7","","plexin D1(PLXND1)","Homo sapiens"
"PMEPA1","Q969W9","","prostate transmembrane protein, androgen induced 1(PMEPA1)","Homo sapiens"
"PNKD","Q8N490","","PNKD metallo-beta-lactamase domain containing(PNKD)","Homo sapiens"
"PNPLA7","Q6ZV29","","patatin like domain 7, lysophospholipase(PNPLA7)","Homo sapiens"
"PNPO","Q9NVS9","","pyridoxamine 5'-phosphate oxidase(PNPO)","Homo sapiens"
"PODXL","O00592","","podocalyxin like(PODXL)","Homo sapiens"
"POGLUT1","Q8NBL1","","protein O-glucosyltransferase 1(POGLUT1)","Homo sapiens"
"POGLUT2","Q6UW63","","protein O-glucosyltransferase 2(POGLUT2)","Homo sapiens"
"POGLUT3","Q7Z4H8","","protein O-glucosyltransferase 3(POGLUT3)","Homo sapiens"
"POLD1","P28340","","DNA polymerase delta 1, catalytic subunit(POLD1)","Homo sapiens"
"POLG","P54098","","DNA polymerase gamma, catalytic subunit(POLG)","Homo sapiens"
"POLR1F","Q3B726","","RNA polymerase I subunit F(POLR1F)","Homo sapiens"
"POLR2L","P62875","","RNA polymerase II, I and III subunit L(POLR2L)","Homo sapiens"
"POMGNT2","Q8NAT1","","protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)(POMGNT2)","Homo sapiens"
"POMK","Q9H5K3","","protein O-mannose kinase(POMK)","Homo sapiens"
"POMT1","Q9Y6A1","","protein O-mannosyltransferase 1(POMT1)","Homo sapiens"
"PON1","P27169","","paraoxonase 1(PON1)","Homo sapiens"
"PON3","Q15166","","paraoxonase 3(PON3)","Homo sapiens"
"POU2F1","P14859","","POU class 2 homeobox 1(POU2F1)","Homo sapiens"
"POU2F2","P09086","","POU class 2 homeobox 2(POU2F2)","Homo sapiens"
"POU2F3","Q9UKI9","","POU class 2 homeobox 3(POU2F3)","Homo sapiens"
"PPAN","Q9NQ55","","peter pan homolog(PPAN)","Homo sapiens"
"PPFIBP2","Q8ND30","","PPFIA binding protein 2(PPFIBP2)","Homo sapiens"
"PPIL1","Q9Y3C6","","peptidylprolyl isomerase like 1(PPIL1)","Homo sapiens"
"PPM1H","Q9ULR3","","protein phosphatase, Mg2+/Mn2+ dependent 1H(PPM1H)","Homo sapiens"
"PPM1J","Q5JR12","","protein phosphatase, Mg2+/Mn2+ dependent 1J(PPM1J)","Homo sapiens"
"PPP1R12B","O60237","","protein phosphatase 1 regulatory subunit 12B(PPP1R12B)","Homo sapiens"
"PPP1R12C","Q9BZL4","","protein phosphatase 1 regulatory subunit 12C(PPP1R12C)","Homo sapiens"
"PPP1R13L","Q8WUF5","","protein phosphatase 1 regulatory subunit 13 like(PPP1R13L)","Homo sapiens"
"PPP1R14B","Q96C90","","protein phosphatase 1 regulatory inhibitor subunit 14B(PPP1R14B)","Homo sapiens"
"PPP1R16B","Q96T49","","protein phosphatase 1 regulatory subunit 16B(PPP1R16B)","Homo sapiens"
"PPP1R21","Q6ZMI0","","protein phosphatase 1 regulatory subunit 21(PPP1R21)","Homo sapiens"
"PPP1R37","O75864","","protein phosphatase 1 regulatory subunit 37(PPP1R37)","Homo sapiens"
"PPP1R9A","Q9ULJ8","","protein phosphatase 1 regulatory subunit 9A(PPP1R9A)","Homo sapiens"
"PPP2R5A","Q15172","","protein phosphatase 2 regulatory subunit B'alpha(PPP2R5A)","Homo sapiens"
"PPP2R5B","Q15173","","protein phosphatase 2 regulatory subunit B'beta(PPP2R5B)","Homo sapiens"
"PPP2R5E","Q16537","","protein phosphatase 2 regulatory subunit B'epsilon(PPP2R5E)","Homo sapiens"
"PPP3CB","P16298","","protein phosphatase 3 catalytic subunit beta(PPP3CB)","Homo sapiens"
"PPP5C","P53041","","protein phosphatase 5 catalytic subunit(PPP5C)","Homo sapiens"
"PPP6R2","O75170","","protein phosphatase 6 regulatory subunit 2(PPP6R2)","Homo sapiens"
"PRADC1","Q9BSG0","","protease associated domain containing 1(PRADC1)","Homo sapiens"
"PRCP","P42785","","prolylcarboxypeptidase(PRCP)","Homo sapiens"
"PRDM1","O75626","","PR/SET domain 1(PRDM1)","Homo sapiens"
"PREP","P48147","","prolyl endopeptidase(PREP)","Homo sapiens"
"PRKAB2","O43741","","protein kinase AMP-activated non-catalytic subunit beta 2(PRKAB2)","Homo sapiens"
"PRKCSH","P14314","","PRKCSH beta subunit of glucosidase II(PRKCSH)","Homo sapiens"
"PRKD2","Q9BZL6","","protein kinase D2(PRKD2)","Homo sapiens"
"PRODH","O43272","","proline dehydrogenase 1(PRODH)","Homo sapiens"
"PROM1","O43490","","prominin 1(PROM1)","Homo sapiens"
"PROM2","Q8N271","","prominin 2(PROM2)","Homo sapiens"
"PRORP","O15091","","protein only RNase P catalytic subunit(PRORP)","Homo sapiens"
"PRPF18","Q99633","","pre-mRNA processing factor 18(PRPF18)","Homo sapiens"
"PRPF40B","Q6NWY9","","pre-mRNA processing factor 40 homolog B(PRPF40B)","Homo sapiens"
"PRPH","P41219","","peripherin(PRPH)","Homo sapiens"
"PRR36","Q9H6K5","","proline rich 36(PRR36)","Homo sapiens"
"PRRC1","Q96M27","","proline rich coiled-coil 1(PRRC1)","Homo sapiens"
"PRXL2C","Q7RTV5","","peroxiredoxin like 2C(PRXL2C)","Homo sapiens"
"PSEN1","P49768","","presenilin 1(PSEN1)","Homo sapiens"
"PSEN2","P49810","","presenilin 2(PSEN2)","Homo sapiens"
"PSMB6","P28072","","proteasome 20S subunit beta 6(PSMB6)","Homo sapiens"
"PSMD1","Q99460","","proteasome 26S subunit, non-ATPase 1(PSMD1)","Homo sapiens"
"PSRC1","Q6PGN9","","proline and serine rich coiled-coil 1(PSRC1)","Homo sapiens"
"PTCD1","O75127","","pentatricopeptide repeat domain 1(PTCD1)","Homo sapiens"
"PTDSS2","Q9BVG9","","phosphatidylserine synthase 2(PTDSS2)","Homo sapiens"
"PTGES","O14684","","prostaglandin E synthase(PTGES)","Homo sapiens"
"PTGES2","Q9H7Z7","","prostaglandin E synthase 2(PTGES2)","Homo sapiens"
"PTGFRN","Q9P2B2","","prostaglandin F2 receptor inhibitor(PTGFRN)","Homo sapiens"
"PTGIS","Q16647","","prostaglandin I2 synthase(PTGIS)","Homo sapiens"
"PTGR2","Q8N8N7","","prostaglandin reductase 2(PTGR2)","Homo sapiens"
"PTGR3","Q8N4Q0","","prostaglandin reductase 3(PTGR3)","Homo sapiens"
"PTK6","Q13882","","protein tyrosine kinase 6(PTK6)","Homo sapiens"
"PTK7","Q13308","","protein tyrosine kinase 7 (inactive)(PTK7)","Homo sapiens"
"PTMA","P06454","","prothymosin alpha(PTMA)","Homo sapiens"
"PTMAP4","P06454","","prothymosin alpha pseudogene 4(PTMAP4)","Homo sapiens"
"PTOV1","Q86YD1","","PTOV1 extended AT-hook containing adaptor protein(PTOV1)","Homo sapiens"
"PTPN12","Q05209","","protein tyrosine phosphatase non-receptor type 12(PTPN12)","Homo sapiens"
"PTPN13","Q12923","","protein tyrosine phosphatase non-receptor type 13(PTPN13)","Homo sapiens"
"PTPN3","P26045","","protein tyrosine phosphatase non-receptor type 3(PTPN3)","Homo sapiens"
"PTPN9","P43378","","protein tyrosine phosphatase non-receptor type 9(PTPN9)","Homo sapiens"
"PTPRJ","Q12913","","protein tyrosine phosphatase receptor type J(PTPRJ)","Homo sapiens"
"PTPRK","Q15262","","protein tyrosine phosphatase receptor type K(PTPRK)","Homo sapiens"
"PTPRN2","Q92932","","protein tyrosine phosphatase receptor type N2(PTPRN2)","Homo sapiens"
"PTPRS","Q13332","","protein tyrosine phosphatase receptor type S(PTPRS)","Homo sapiens"
"PTRH2","Q9Y3E5","","peptidyl-tRNA hydrolase 2(PTRH2)","Homo sapiens"
"PXDNL","A1KZ92","","peroxidasin like(PXDNL)","Homo sapiens"
"PXMP2","Q9NR77","","peroxisomal membrane protein 2(PXMP2)","Homo sapiens"
"PYCR1","P32322","","pyrroline-5-carboxylate reductase 1(PYCR1)","Homo sapiens"
"PYGM","P11217","","glycogen phosphorylase, muscle associated(PYGM)","Homo sapiens"
"PYROXD2","Q8N2H3","","pyridine nucleotide-disulphide oxidoreductase domain 2(PYROXD2)","Homo sapiens"
"QDPR","P09417","","quinoid dihydropteridine reductase(QDPR)","Homo sapiens"
"QPCTL","Q9NXS2","","glutaminyl-peptide cyclotransferase like(QPCTL)","Homo sapiens"
"QRICH1","Q2TAL8","","glutamine rich 1(QRICH1)","Homo sapiens"
"R3HDM4","Q96D70","","R3H domain containing 4(R3HDM4)","Homo sapiens"
"RAB10","P61026","","RAB10, member RAS oncogene family(RAB10)","Homo sapiens"
"RAB11B","Q15907","","RAB11B, member RAS oncogene family(RAB11B)","Homo sapiens"
"RAB11FIP1","Q6WKZ4","","RAB11 family interacting protein 1(RAB11FIP1)","Homo sapiens"
"RAB11FIP2","Q7L804","","RAB11 family interacting protein 2(RAB11FIP2)","Homo sapiens"
"RAB11FIP4","Q86YS3","","RAB11 family interacting protein 4(RAB11FIP4)","Homo sapiens"
"RAB18","Q9NP72","","RAB18, member RAS oncogene family(RAB18)","Homo sapiens"
"RAB19","A4D1S5","","RAB19, member RAS oncogene family(RAB19)","Homo sapiens"
"RAB1A","P62820","","RAB1A, member RAS oncogene family(RAB1A)","Homo sapiens"
"RAB23","Q9ULC3","","RAB23, member RAS oncogene family(RAB23)","Homo sapiens"
"RAB27A","P51159","","RAB27A, member RAS oncogene family(RAB27A)","Homo sapiens"
"RAB27B","O00194","","RAB27B, member RAS oncogene family(RAB27B)","Homo sapiens"
"RAB2A","P61019","","RAB2A, member RAS oncogene family(RAB2A)","Homo sapiens"
"RAB39B","Q96DA2","","RAB39B, member RAS oncogene family(RAB39B)","Homo sapiens"
"RAB3A","P20336","","RAB3A, member RAS oncogene family(RAB3A)","Homo sapiens"
"RAB3B","P20337","","RAB3B, member RAS oncogene family(RAB3B)","Homo sapiens"
"RAB43","Q86YS6","","RAB43, member RAS oncogene family(RAB43)","Homo sapiens"
"RAB4A","P20338","","RAB4A, member RAS oncogene family(RAB4A)","Homo sapiens"
"RAB4B","P61018","","RAB4B, member RAS oncogene family(RAB4B)","Homo sapiens"
"RAB5A","P20339","","RAB5A, member RAS oncogene family(RAB5A)","Homo sapiens"
"RABEP2","Q9H5N1","","rabaptin, RAB GTPase binding effector protein 2(RABEP2)","Homo sapiens"
"RABGAP1","Q9Y3P9","","RAB GTPase activating protein 1(RABGAP1)","Homo sapiens"
"RABGAP1L","B7ZAP0,Q5R372","","RAB GTPase activating protein 1 like(RABGAP1L)","Homo sapiens"
"RAD18","Q9NS91","","RAD18 E3 ubiquitin protein ligase(RAD18)","Homo sapiens"
"RAD51","Q06609","","RAD51 recombinase(RAD51)","Homo sapiens"
"RAD54B","Q9Y620","","RAD54 homolog B(RAD54B)","Homo sapiens"
"RADIL","Q96JH8","","Rap associating with DIL domain(RADIL)","Homo sapiens"
"RALB","P11234","","RAS like proto-oncogene B(RALB)","Homo sapiens"
"RALGAPA2","Q2PPJ7","","Ral GTPase activating protein catalytic subunit alpha 2(RALGAPA2)","Homo sapiens"
"RALGPS2","Q86X27","","Ral GEF with PH domain and SH3 binding motif 2(RALGPS2)","Homo sapiens"
"RANBP10","Q6VN20","","RAN binding protein 10(RANBP10)","Homo sapiens"
"RANBP3","Q9H6Z4","","RAN binding protein 3(RANBP3)","Homo sapiens"
"RAP1B","P61224","","RAP1B, member of RAS oncogene family(RAP1B)","Homo sapiens"
"RAP1BL","A6NIZ1","","RAP1B like (pseudogene)(RAP1BL)","Homo sapiens"
"RAP2A","P10114","","RAP2A, member of RAS oncogene family(RAP2A)","Homo sapiens"
"RAPGEF2","Q9Y4G8","","Rap guanine nucleotide exchange factor 2(RAPGEF2)","Homo sapiens"
"RAPGEF6","Q8TEU7","","Rap guanine nucleotide exchange factor 6(RAPGEF6)","Homo sapiens"
"RARRES1","P49788","","retinoic acid receptor responder 1(RARRES1)","Homo sapiens"
"RARS2","Q5T160","","arginyl-tRNA synthetase 2, mitochondrial(RARS2)","Homo sapiens"
"RASA2","Q15283","","RAS p21 protein activator 2(RASA2)","Homo sapiens"
"RASA4","O43374","","RAS p21 protein activator 4(RASA4)","Homo sapiens"
"RASA4B","C9J798","","RAS p21 protein activator 4B(RASA4B)","Homo sapiens"
"RASAL2","Q9UJF2","","RAS protein activator like 2(RASAL2)","Homo sapiens"
"RASEF","Q8IZ41","","RAS and EF-hand domain containing(RASEF)","Homo sapiens"
"RBM12","Q9NTZ6","","RNA binding motif protein 12(RBM12)","Homo sapiens"
"RBM15B","Q8NDT2","","RNA binding motif protein 15B(RBM15B)","Homo sapiens"
"RBPJ","Q06330","","recombination signal binding protein for immunoglobulin kappa J region(RBPJ)","Homo sapiens"
"RBPMS","Q93062","","RNA binding protein, mRNA processing factor(RBPMS)","Homo sapiens"
"RBPMS2","Q6ZRY4","","RNA binding protein, mRNA processing factor 2(RBPMS2)","Homo sapiens"
"RCC1L","Q96I51","","RCC1 like(RCC1L)","Homo sapiens"
"RCN1","Q15293","","reticulocalbin 1(RCN1)","Homo sapiens"
"RCN2","Q14257","","reticulocalbin 2(RCN2)","Homo sapiens"
"RDH10","Q8IZV5","","retinol dehydrogenase 10(RDH10)","Homo sapiens"
"RDH13","Q8NBN7","","retinol dehydrogenase 13(RDH13)","Homo sapiens"
"RDH16","O75452","","retinol dehydrogenase 16(RDH16)","Homo sapiens"
"RECQL5","O94762","","RecQ like helicase 5(RECQL5)","Homo sapiens"
"REEP1","Q9H902","","receptor accessory protein 1(REEP1)","Homo sapiens"
"REEP3","Q6NUK4","","receptor accessory protein 3(REEP3)","Homo sapiens"
"REEP4","Q9H6H4","","receptor accessory protein 4(REEP4)","Homo sapiens"
"REEP5","Q00765","","receptor accessory protein 5(REEP5)","Homo sapiens"
"REEP6","Q96HR9","","receptor accessory protein 6(REEP6)","Homo sapiens"
"RERE","Q9P2R6","","arginine-glutamic acid dipeptide repeats(RERE)","Homo sapiens"
"RERG","Q96A58","","RAS like estrogen regulated growth inhibitor(RERG)","Homo sapiens"
"RETREG1","Q9H6L5","","reticulophagy regulator 1(RETREG1)","Homo sapiens"
"RETREG2","Q8NC44","","reticulophagy regulator family member 2(RETREG2)","Homo sapiens"
"RETREG3","Q86VR2","","reticulophagy regulator family member 3(RETREG3)","Homo sapiens"
"REX1BD","Q96EN9","","required for excision 1-B domain containing(REX1BD)","Homo sapiens"
"RFLNB","Q8N5W9","","refilin B(RFLNB)","Homo sapiens"
"RFX2","P48378","","regulatory factor X2(RFX2)","Homo sapiens"
"RFX3","P48380","","regulatory factor X3(RFX3)","Homo sapiens"
"RFX5","P48382","","regulatory factor X5(RFX5)","Homo sapiens"
"RGL2","O15211","","ral guanine nucleotide dissociation stimulator like 2(RGL2)","Homo sapiens"
"RGS12","O14924","","regulator of G protein signaling 12(RGS12)","Homo sapiens"
"RHBDD1","Q8TEB9","","rhomboid domain containing 1(RHBDD1)","Homo sapiens"
